Unnamed: 0,song_id,lyrics,label,artist_name,song_title
355,T1_TRAIN_0356,"Es fanática de lo sensual, ella tiene una foto mía, y ya me la puedo imaginar, lo que hace cuando está solita, pero no le voy a preguntar, y escuchar su voz cuando se agita, por su manera de respirar. Puedo imaginarme lo que está haciendo, si le hablo malo, se pone intranquila, pasa su mano por todo su cuerpo, cuando le digo to' lo que le haría, puedo imaginarme lo que está haciendo, y eso que solo es una foto mía, ¿Qué pasará cuando nos encontremos?, de seguro que se lo explicaría, ah-ah. Cada vez que hablamo' , me dice que quiere verme, loca por conocerme, solo piensa en ese día, ver mi fotografía es lo que le daña la mente, con el cuerpo que tiene, dime quién no le daría, llama de madrugada, tan caliente como siempre, y me habla de una manera que ni yo me atrevería, veremo' lo que pasa cuando me tenga de frente, es que al igual que ella, también pienso en ese día. Es fanática de lo sensual, ella tiene una foto mía, y ya me la puedo imaginar, lo que hace cuando está solita, pero no le voy a preguntar, y a escuchar su voz cuando se agita, por su manera de respirar. Puedo imaginarme lo que está haciendo, si le hablo malo, se pone intranquila, pasa su mano por todo su cuerpo, cuando le digo to' lo que le haría, puedo imaginarme lo que está haciendo, y eso que solo es una foto mía, ¿Qué pasará cuando nos encontremos?, de seguro que se lo explicaría, ah-ah. Noto que le gusto cuando ella me llama, cuando me habla 'e travesura' en la cama, pone voz de deseo, hasta me echa fiero, que su fantasía era cumplir la mía, poco a poco relata lo que le pasa en su casa, debajo de sus sábanas escondi'a, de cómo lo prefería, con preguntas insistía, hasta que en su juego me envolvía. Es fanática de lo sensual, ella tiene una foto mía, y ya me la puedo imaginar, lo que hace cuando está solita, pero no le voy a preguntar, y a escuchar su voz cuando se agita, por su manera de respirar. Puedo imaginarme lo que está haciendo, si le hablo malo, se pone intranquila, pasa su mano por todo su cuerpo, cuando le digo to' lo que le haría, puedo imaginarme lo que está haciendo, y eso que solo es una foto mía, ¿Qué pasará cuando nos encontremos?, de seguro que se lo explicaría, ah-ah. Y Chencho y Maldy, Plan B Plan B, Plan B, en el Love And Sex Love And Sex, ajá, na-na-na-na, en la pista Fino como el Haze So, con El dúo del sex Jeje, duran The Coach Ouh, pina Records, con Chencho y Maldy So, plan B, Plan B.",M,,
356,T1_TRAIN_0357,"Éramos cuatro distintos e iguales, junto a la fogata, mientras que afuera pasaba el invierno, uno soñaba con huesos eternos, otro con pájaros de terciopelo, y tú y yo nos amábamos. Éramos cuatro, uno para todos, todos para uno, hasta que un quinto llegó de improviso, te habló al oído de algún paraíso, tú le creíste y nos dijiste adiós. Y nos quedamos solos, el perro, el gato y yo. Solos, el perro, el gato y yo, llorando por tu amor, bajo la luz de la luna, el perro, sin nadie a quien ladrar, el gato, sin nadie a quien maullar, y yo, bailando con mi soledad. Solos, el perro, el gato y yo, llorando por tu amor, más solos que la soledad. Éramos cuatro, uno para todos, todos para uno, hasta que un quinto llegó dе improviso, te habló al oído de algún paraíso, tú le crеíste y nos dijiste adiós. Y nos quedamos solos, el perro, el gato y yo. Solos, el perro, el gato y yo, llorando por tu amor, bajo la luz de la luna, el perro, sin nadie a quien ladrar, el gato, sin nadie a quien maullar, y yo, bailando con mi soledad. Solos, el perro, el gato y yo, llorando por tu amor, más solos que la soledad. Solos, el perro, el gato y yo, llorando por tu amor, más solos que la soledad.",NM,,
357,T1_TRAIN_0358,"No era necesario que te fueras así, ni era necesario, que lloraras por mi, ni el beso disfrazado, de ternura, ni darle una esperanza a mi locura, no era necesario, que me hicieras feliz, ni era necesario que tuvieras que huir, no era necesario, compartir tu amor, no era necesario este dolor. No era necesario dejarme así, con este silencio, no se a donde ir, no era necesario, hacerme sentir, el cielo, el suelo, en medio del fin, no era necesario, no era necesario, tener que vivir muriendo por ti, oh no. No era necesario, compartir tu amor, no era necesario, este dolor, no era necesario dejarme así, con este silencio, no se a donde ir, no era necesario, hacerme sentir, el cielo, el suelo, en medio del fin, no era necesario, no era necesario, tener que vivir muriendo por ti, oh no no no.",NM,,
358,T1_TRAIN_0359,"de nuevo a irte lejos de mí. Ay amor, aquí estoy preso de tu recuerdo en mi soledad, ay amor, son tantos años y no hay remedio para mi mal. Ay amor, estoy vencido, no tengo fuerzas para luchar, ay amor, no cabe duda que sigo siendo sentimental. ¿Dónde estás?, ¿Qué cielo cruzas sin extrañarme, nube perdida?, ¿Por qué no vienes a iluminarme? luz de mi vida, regresa pronto que yo no vivo, si no es por ti. ¿Dónde estás?, detén tu vuelo y vuelve a casa, nube viajera, por una sola de tus caricias, todo lo diera, aunque volvieras de nuevo a irte lejos de mí. ¿Dónde estás?, ¿Qué cielo cruzas sin extrañarme, nube perdida?, ¿Por qué no vienes a iluminarme? luz de mi vida, regresa pronto que yo no vivo, si no es por ti. ¿Dónde estás?, detén tu vuelo y vuelve a casa, nube viajera, por una sola de tus caricias, todo lo diera, aunque volvieras de nuevo a irte lejos de mí.",NM,,
359,T1_TRAIN_0360,"Haciendo esto pa' ver si ya me relajo, todo el finde llego a casa, he quemao' el fajo, amaneciendo, sigo en mi cuarto, quería dormir pero, joder, te llamo, gitana, ojos negros, como bruja, fuego interno, te quemas, me quemo, nos ponemos de acuerdo, ya si eso nos cruzamos y volvemos a vernos, tá' todo oscuro, tu luz me brilla, querías días, querías días, toca las palmas, baila morena, en el patio de Godella nos criamos entre pena, vidas rotas, corazones puros, no viviste mi mundo, yo ya ni disimulo, no saco temas, escribo llorando, pa' los de mi barrio, se los mando en modo audio, cuando paso por la china miro a ver si estás sentao', y me puedo llevar un beso tuyo robado, cuando ando con las mías ni te miro, te mando un besito mientras ves cómo nos vamos. Crecimos juntos, dos caminos, a ti te lo dieron to' y yo lo he conseguido, crecimos juntos, dos caminos, a ti te lo dieron to' y yo lo he conseguido, mama ya habla con el juez y que le den la libertad, mama ya habla con el juez que yo le quiero ver ya, mama ya habla con el juez y que le den la libertad, de pena no se puede morir pero me voy a' matar. Cuánto crees que cuesta lo que llevo encima, luego cuando me hacen una foto me dicen que sonría, no dudaría', no dudaría', ah, no dudaría', no dudaría', me dicen que saque música y yo les callo, no dudaría', no dudaría', me dicen que saque música y yo les—, esta vida es un regalo y la jodimos, crecí pensando que era normal lo que vivimos, estate tranquilo, sigues a mi lado, ya sabes que yo de ti ya no me olvido, ey, calle asfalto, noches frías, llegando de día, no llores, mi vida, vamos a bailar que la vida es un día, papi, yo te quiero pa' mí, tú ya lo sabías. Crecimos juntos, dos caminos, a ti te lo dieron to' y yo lo he conseguido, crecimos juntos, dos caminos, a ti te lo dieron to' y yo lo he conseguido, mama ya habla con el juez y que le den la libertad, mama ya habla con el juez que yo le quiero ver ya, mama ya habla con el juez y que le den la libertad, en el patio de Godella.",NM,,
360,T1_TRAIN_0361,"Juana Mayo, ave de la madrugada, de tristeza disfrazada, con perfumes y carmín, juana Mayo, peregrina de la acera, veterana de la espera, callejera flor de amor. En sus noches, de hombre en hombre va pasando, desesperada buscando, su razón para vivir, ríe por fuera, y por dentro está llorando, pues, lo que ella está buscando, no lo va a encontrar así. Juana Mayo, ave de la madrugada, de tristeza disfrazada, con perfumes y carmín, juana Mayo, perеgrina de la acera, vetеrana de la espera, callejera flor de amor. En sus noches, de hombre en hombre va pasando, desesperada buscando, su razón para vivir, ríe por fuera, y por dentro está llorando, pues, lo que ella está buscando, no lo va a encontrar así. Todo cuesta, y cada precio es diferente, en un sitio en que la gente, compra su felicidad, juana Mayo, donde anónimos señores, sacan a pasear dolores, a un jardín de soledad.",NM,,
361,T1_TRAIN_0362,"No puedo esquivar todo lo que tengo para hablar, recupero el control de mi cuerpo sin error, pero hoy quiero detener tanto dolor, si no ves no me pidas que sea mejor, porque todo lo que busco en mi cabeza no está, siento que muy lejos el camino no me va a llevar, y pensar en volver me puede enloquecer, solo trato de permanecer..., se cae todo y las cosas no quedan igual, antes de que me digas ya no me quiero quedar, retorcí y busqué dentro de lo que dude, así que nada me imaginé..., siempre pensando lejos fuera de la realidad, yo se que nunca voy a poder redireccionar, lo que vi y no fue lo mejor para tener, porque lo tuve y lo deje caer.... No puedo esquivar todo lo que tengo para hablar, recupero el control de mi cuerpo sin error, pero hoy quiero detener tanto dolor, si no ves no me pidas que sea mejor, porque todo lo que busco en mi cabeza no está, siento que muy lejos el camino no me va a llevar, y pensar en volver me puede enloquecer, solo trato de permanecer..., se cae todo y las cosas no quedan igual, antes de que me digas ya no me quiero quedar, retorcí y busqué dentro de lo que dude, así que nada me imaginé.... Así que nada me imaginé, así que nada me imaginé, así que nada me imaginé, así que nada me imaginé....",NM,,
362,T1_TRAIN_0363,"rain 1. Mi Jesús, mi Jesús, coro. Siempre fuiste Tú, siempre mi Jesús, fiel y verdadero, mi dulce consejero, siempre fuiste Tú, mi Jesús. Refrain 1. Mi Jesús. Verso 1. Y hay un amor, que existió desde antes que yo, desde siempre me conoció, la vida Tú me diste me diste, y un amor que de mí, no se avergonzó, a mi lado se quedó, y mi mano no soltó. Coro. Siempre fuistе Tú, siempre mi Jesús, fiеl y verdadero, mi dulce consejero, siempre fuiste Tú, mi Jesús. Refrain 1. Mi Jesús. Verso 2. Hay un amor, que termina lo que empezó, que es constante no es como yo, pacientemente espera espera, un amor que de mí, no se avergonzó, a mi lado se quedó, y mi mano no soltó. Coro. Siempre fuiste Tú, siempre mi Jesús, fiel y verdadero, mi dulce consejero, siempre fuiste Tú, mi Jesús. Puente 1. El que sana y perdona, el que nunca abandona, el que sana y perdona, el que nunca abandona. Puente 2. Salvador libertador, quien pelea mis batallas, salvador libertador, quien pelea mis batallas. Coro. Siempre fuiste Tú, siempre mi Jesús, fiel y verdadero, mi dulce consejero, siempre fuiste Tú, mi Jesús. Refrain 1. Mi Jesús, mi Jesús.",NM,,
363,T1_TRAIN_0364,"Si yo a usted no le pido, usted a mí no me conoce, yo tampoco, si usted a mí nunca me ha brindado nada, deje de estar criticando, viva su vida y deje vivir, que cuando yo no te conocía, por extranjero te tenía. Hoy quiero beber, hoy quiero licor, hoy yo quiero fiesta, quiero amanecer, no quiero control, no quiero problemas. Es mi vida, nadie se meta, nadie se meta, es mi vida, nadie se meta, nadie se meta, es mi vida, nadie se meta, nadie se meta, es mi vida, nadie se meta, nadie se meta. Yo tengo la pauta, tengo el sonido, y si yo subo, también suben los mío', al amigo yo no le cuento mío, porque se le viro Judas a Jesucristo, al egoísta yo me le rió porque se nota que ’tán senti'os, gozo mi vida de lunes a domingo, yo si me gozo lo mio. Es mi vida, nadie se meta, nadie se meta, es mi vida, nadie se meta, nadie se meta, es mi vida, nadie se meta, nadie se meta, es mi vida, nadie se meta, nadie se meta. Hoy quiero beber, hoy quiero licor, hoy yo quiero fiesta, quiero amanecer, no quiero control, no quiero problemas. Jarabacoa City, ala Jaza, MamWali. Habla de mi vida cuando la tuya sea un ejemplo, que tire la primera piedra aquel que se crea perfecto, óyeme bien, yo soy yo, tú eres tú, y al final de la vida, cada quien carga su cruz, yo te invito, me aconsejo, cuando me miro de frente en el espejo. Es mi vida, nadie se meta, nadie se meta, es mi vida, nadie se meta, nadie se meta, es mi vida, nadie se meta, nadie se meta, es mi vida, nadie se meta, nadie se meta. Hoy quiero beber, hoy quiero licor, hoy yo quiero fiesta, quiero amanecer, no quiero control, no quiero problemas, dame banda. RD, bro', ala Jaza, MamWali, ah-ah, es mi vida, nadie se meta, nadie se meta.",NM,,
364,T1_TRAIN_0365,"Hermoso cariño, hermoso cariño, que Dios me ha mandado, ha ser destinado nomás para mí. Precioso regalo, precioso regalo, del cielo ha llegado, y que me ha colmado de dicha y amor. Hermoso cariño, hermoso cariño, ya estoy como un niño, con nuevo juguete, contento y feliz, no puedo evitarlo, y quiero gritarlo, hermoso cariño que Dios ha mandado, nomás para mí. Hermoso cariño, hermoso cariño, ya estoy como un niño, con nuevo juguete, contento y feliz, no puedo evitarlo, y quiero gritarlo, hermoso cariño que Dios ha mandado, nomás para mí.",NM,,
365,T1_TRAIN_0366,"Yeah, ah. Si te cruzamos vamos a matarte, brillamo' caro, 'tamo' en todas parte', mirá mi perra, viene de in fraganti, moviendo de nuevo ese culo gigante, ese calibre es una obra de arte, si tú no tienes que ni compararte, al primero le rompí la cara, y al segundo lo dejé bañado en sangre. Son mis puta', las más asesina', te cojen y roban to'a la mercancía, pone coca dentro de la ensía, pa' que entonces pueda dеscansar tranquila, viajaba con droga en el bondi, sin dormir y con cara de zombiе, yo que me he criado por la calle, ahora 'toy con tu puta metido en un country. 5-4-2 con mi ex bitch, toma y después queda to'a flexin', sabe que soy bueno en el sex y me excita porque se puso muy sexy, lil' ho, what are you talkin'?, yo siempre estoy con my cousin, mandan a tu negro pa'l hospi, fumando crack y tomando un Wisconsin, yeah, fumando moña, kush de California, las puta' me aman, los hater' me odian, escuché tu remix, parece parodia, pregunta a mi gente, conocen mi historia, siempre me drogo, no te vo'a mentir, porque, mi hermano, de algo hay que morir, ¿Qué mas decir? Vengo a partir, me llevé a tu puta como un souvenir. Si te cruzamos vamos a matarte, brillamo' caro, 'tamo' en todas parte', mirá mi perra, viene de in fraganti, moviendo de nuevo ese culo gigante, ese calibre es una obra de arte, si tú no tienes que ni compararte, al primero le rompí la cara, y al segundo lo dejé bañado en sangre.",M,,
