id,lyrics,label,augmentation
T1_TRAIN_0036,"veGet tickets as low as $50
Quise tratarte como gente y no te gusta
Quieres vivir como potranca desbocada
Puedes largarte la verdad ya no me asusta
Para yeguas brutas las encuentro por manada

Quiero decirte aunque te llene de amargura
Que este potrillo con las mulas no se junta
A mi los cuernos no me gustan ni en pintura
No chiquitita yo no sirvo para la yunta

Coro:
Ya me di cuenta que tu no sabes de rienda
Sientes la silla y no dejas de reparar
Eres tan bronca que cualquier soga revientas
Pues te me largas ahora mismo a otro corral

Yo que so'aba con correr por la llanura
Con una yegua que me diera amor sincero
Pero contigo yo no voy ni a la pastura
Pues me saliste con los cascos muy ligeros",M,original
T1_TRAIN_0037,"El borracho paró de cantar y se puso a contar su buena
Fortuna, el barrio estaba dormido llena brillaba la luna
De pronto, un ladrón salpicado en neón, saltó como un tigre
Desde el callejón y le puso al borracho un Magnum frente a la cara Y le dijo: entrégalo todo o se dispara
El borracho temblando le entregó al ladrón lo que acababa
De encontrar, un Smith & Wesson, unos pesos y un puñal
El ladrón, asombrado, le preguntó: y tú qué haces con todo ésto?
Mejor será que me cuentes toda la historia
Y ojalá que la huma no afecte tu memoria

A veces hablar resulta esencial, pero otras veces es mejor
Callar porque a veces hablar resulta un error mortal

Con la información que el borracho le dió a tres cuadras al norte
El ladrón encontró los cuerpos de una mujer y el de un hombre
En un gabán, tirados sobre la acera en posición pre-natal
El ladrón con el pie sacudió a la mujer, a ver si reaccionaba
Como nada pasó, se agachó y la buscó a ver si algo encontraba
Y no halló nada
La la la la la la la la la la la la la la la

El ladrón dirigió su atención hacia el cuerpo del hombre en el gabán
Sobre él se agachó, y lo reconoció por el diente de oro que llevaba
Ay, pero si es el viejo Pedro Navaja
Y empezó a burlarse de él
Mientras lo registraba
La la la la la la la la la la la la la la la

Como un rayo, le entró la navaja buscando dentro de su cuerpo el
Alma el ladrón sintió la luna quemándole la entraña
Y vió el más grande milagro de su vida
¡Murió viendo al sol salir de una boca reída!
La la la la la la la la la la la la la la la
Pedro tomó su papel de identidad y se lo puso al ladrón en el bolsillo
De atrás del pantalón para confundir la investigación. Pedro, herido
De bala, recogió su otro puñal, él siempre trae encima dos, cuando
Sale a trabajar; y del barrio hasta la luna brilló su carcajada
¡La vida te da sorpresas, oye, camara'a!

¿Éstos novatos, qué creen? ¡Si éste es mi barrio, papá!",M,original
T1_TRAIN_0038,"Almas al desnudo. La Funko, Del Palo

Ve valiendo para tu casa
Hasta el día en que se te acumule la mierda
Y tengas que salir por la chimenea, ¡verás qué pasa!
Defiende lo indefendible, yo supero lo insuperable
Lo mío es hacer rap del palo, da igual de lo que hable
Últimamente no salgo a la calle
Paso de que el listo de turno me ralle
Hazle un encofrao' a tu madre
No le pierdas detalle
Puede ser que al escuchar Vidalogía se desmaye

De aquí a dos veranos, Bush veraneará en Bagdad
Para entonces Zapatero se entenderá con Aznar
Son un cúmulo no te la pierdas
Si cada vez que nos joden saliéramos a la calle
Como los astilleros, sería la guerra
Pero es mejor quedarte viendo la tele en el sofá
Ellos te retienen y tú te tragas lo que dan
Nada que comparar con lo mucho que te quitan
Cambio de canal, flípatela con lo que peña

Me dije: si trabajas en un club de putas
Solo puedes hacer una cosa Juan, ser la mejor de todas
Termino mi copa, le pego fuego al VIP's
No quedan cuerpos libres en un mundo de chips
Te pillo los tics, piérdete con esto en plan
¿Quién mató a Laura Palmer? en Twin Peaks
Anoche estuve caminando, guardando estrellas
Junto a mi cuarzo rojo, los puños apretados
Mandíbulas bailando, zona radial
Ante de vez en cuando y ahora motivo principal
La cara de un niño vendiendo a la tropa
Es como ese anuncio de seguros, pero con farlopa
He visto dar la botas por medio gramo
Seguir la fiesta descalzo como si fuera temprano
Tenéis que cuidaros, intento decir
O ella te lo quitará todo, eso es así
Estás escuchando bien almas al desnudo

Los cabrones crecen
El mundo está lleno de hijos de puta
Y los hijos de puta hoy van y tos' se me aparecen
Vienen con las largas puestas hay nieve y no controlan
Si pides un cambio por otro nuevo te lo abonan
No se desesperen, pónganse a la cola
Reparto merecidos, dos por uno, es la hora
Mientras dos moscas se pelean por una mierda
No comerá mierda de las dos la que pierda

Ya nada es suficiente, y cuando tu amor es grande
La gente te envidia, algo corriente
Blowjobs en la esquina, es un mundo rápido
Paga ya y termina
Nada será mejor que ahora
Aún podemos arrastrar la miseria hasta fuera de hora
Un coche veloz, el sol te duele
Cruzando el terreno sucio, sea como fuere
Arde la nieve, congelo el humo, subo, tú y yo a lo sumo
Valemos una mierda primo
Me pide dinero, me dice que es ingeniero
Que tiene carrera pero duerme en un cajero
El penultimo baile en la ciudad
El primer tren que saldrá a ganarse la oportunidad
Solo quiero acostarme contigo y decirte cuanto te quiero niña
Acurrucaito'

¡Si! Rubí finest, Tarrasa finest, esto es la F, nen
Almas al desnudo ¿Éstás pillándolo?
Detrás de cada cortina de humo una historia",M,original
T1_TRAIN_0039,"En una jaula de oro
Pendiente del balcón
Se hallaba una calandria
Cantando su dolor

Hasta que un gorrioncillo
A su jaula llego
Si usted puede sacarme
Con usted yo me voy.

Y el pobre gorrioncillo
De ella se enamoro
Y el pobre como pudo
Los alambres rompió

Y la ingrata calandria
Después que la sacó
Tan luego se vio libre
Voló, voló y voló

La malvada calandria
Esto le contestó:
a uste ni lo conozco
Ni presa he sido yo.",NM,original
T1_TRAIN_0040,"en otro planeta, yah

Bad Bunny, baby
La paciencia
Brray

Sabe que no hay amor, puesto para los jamz
Para sacarme el Benz, para las jevas en mis DM's
Últimamente estan volando modelos extranjeras a pasar el weekend
Y como quiera me llama, para recordar en su cama
Lo que hicimos en la tienda de Louis Vuitton en Condado en el baño de damas
La toco y le cambio el clima
Yanet García cuando se vira
Me dice dame como le dabas a Elvira
Qué atrevida, le quito sus panties con mi boca
La agarro por cuello y se vuelve loca
No conoce amor, sólo conoce el sexo
Siempre vuelve porque le doy como que estaba preso
Y le tiro beso

Me pide que le hable malo
Si estoy de tour se toca
Mientras le hablo mientras le hablo, mientras le hablo
Pero llego a la isla
Y aunque sabe que hay lista, llama al negrito para que le dé

Y squirteé y squirteé y squirteé
Me llama bellaca para que le dé
Ella llama al negrito para que le dé

No le bajo la luna, pero cuando quiere le bajo los panties
Siempre andamos infraganti
Rubia con cuerpo de Ashanti
Le gusta el fulete y hacer billetes hasta que tengamos el Masseratti
Se vira y me pide nasty
Le doy duro como Bugatti
Me dice No pares
Que se la cuide y no la desampare
Que la bese por todos sus lunares
Su novio duraba lo que dura un gare'
Y a mí me da noches espectaculares
Se lo pongo y saca el grito de Lares de Larez
Pide que en la cama la amarre amarre
Mansita como Florinda cuando ve a Jirafales

Ella no tiene dueño pero a veces dice que es mía
Yo que le doy todos los días
Porque yo soy el que ella llama para que le dé

Enrolamo' un phillie y se vuelve loca
Se pone mal y se toca
Dice que eso la provoca a quitarse la ropa
Mientras yo le lambo la tota
Y me habla, bien sucio me habla
Dándole tabla en un motel en Caguas
Mamando parece una diabla
La toco y los panties siempre se le aguan
Qué bellaca es mi bebé
Me llama toda borracha a las tres
Casi siempre pues fumamos, nos arrebatamos
Y se pone en cuatro para que le dé

No deja 'e moverse
Me dijo Si quieres te vienes adentro, yo no tengo perse
La linea de amor a obsesión es finita y la tenemo' a punto 'e romperse
Ella me dio el culo la primera vez que sola, solita dejó verse
Se metió dos dedos y la escuche gimiendo, no es pa mirarlo es para comerse
Eso es Satan, crush en Twitter, novio en instagram
No estoy seguro si es mayor de edad
Pero sí estoy seguro de todos lo que da, yeah
Y si no contesto le da la ansiedad
Quiere que le dé a la mayor brevedad

Se aparece en mis sueños y se volvió mi fantasía
Se venía mientras se mecía
Y me decía, Papi, a más nadie le des

Para que le dé, para que le dé, para que le dé
Bellaca me busca para que le dé

Ella sabe como soy en esa area
Lo que no sabe es que como ella tengo varias
Y te lo juro que ahora mismo se lo daría
Porque dijo que en la cama todo se valía
Si es por mí esto dentro de ti se quedaría
Yo lo acepto no quería que fueras mía
Pero es que aquí domina la veteranía
A ella se lo voy hacer mejor que a la amiga
Y dile a tu novio que te dio Mike Towers, nigga
No lo llames es que le di y se quedó dormida
Ya yo se lo he dado hasta en el carro, nigga
En moteles o hoteles caros que ella diga
Baby, dile como yo te lo puse
Y si se molesta que me excuse
O si no, yo mando a que lo crucen
Quieren que todas la posiciones se usen

Por mí le pichea a todos los bobos que le tiran
Tú lo mueves bien rico, bebé, te voy a llevar de gira
Me encanta cuando me lo mamas y me miras
Ese booty no es liga de Pink, siempre los estiras
Baby, dime ¿qué esperas?
El tiempo no se recupera
Yo sé que de la primera que lo hicimos no me superas
Callados nadie se entera
No hay amor, sólo bellaquera
Y ellos no tienen más que yo ni debajo del zipper ni en la cartera
Por eso me llama para que se lo meta
Se pone en cuatro y me reta
Creo que me odia por como lo aprieta
Un veinte de sour, de krippy una zeta
Sin yo pedírsela me da la combi completa chocha, culo y teta
Prende otro phillie, bebé, que te lo voy a meter en otro planeta, yah",M,original
T1_TRAIN_0041,"Dímelo
Adan La Amenaza

Es una mujer fina, no anda con cualquiera
Es una loquera eso' bellos ojos, blanquita cocaína
Y cuando yo la mojo, me dice al oído: Papi, qué rico
Qué bien la cojo, no te me vaya' lejo

Ella es una diva, fina, exclusiva
Le da su corte internacional
Ella es una tipa sensacional
Y yo soy un chico fenomenal
Y le gusta cuando bajo del oriente
A esa chica le gustan los delincuente'
No se mezcla con cualquiera del ambiente
Alístate, para mí ponte diferente

Y yo voy Voy a nuestro punto de lugar Lugar
Donde lo nuestro comenzó, rico hicimo' el amor
No lo podré olvidar Ah-ah

Espectacular Oh
Lo que es esa diosa, lo que provocas, beba
Ella es única, es otra cosa diferente a las demá'
Su boca deliciosa, su pelo largo mata
Esa cintura me atrasa, yo soy quien la toca
Tú ere' de esas mujere' que a mí me deja loco
Y yo soy ese moreno que te deja loca",M,original
T1_TRAIN_0042,"Oye, mi socio
No esperes que yo te lleve esa sopita en botella
Ni que te compre ese pardo
Acurrala de abutín
Si quieres sentir la vida bella

Lalararala...

Mira, mi hermano
Tienes los cables cambia'os
Tiene' el cerebro tosta'o
Tú lo que estás es tururato
Si quieres un consejo
Acurrala de abutín
Si quieres poder llegar a viejo

Eh, pero no esperes, mi socio
Esa sopita en botella",NM,original
T1_TRAIN_0043,"Te conozco desde el pelo hasta la punta de los pies
Sé que roncas por las noches y que duermes de revés
Sé que dices que tienes veinte cuando tienes veintitrés
Te conozco cuando ríes y tus gestos al amar
Sé de aquella cirugía que a nadie le has de contar
Sé que odias la rutina un poco más que a la cocina

Dime si él te conoce la mitad
Dime si él tiene la sensibilidad
De encontrar el punto exacto
Donde explotas al amar
Dime si él te ama la mitad
De lo que te ama este loco
Que dejaste en libertad

Reconozco lo que piensas antes que empieces a hablar
Sé de tus 150 dietas para adelgazar
Sé que padeces de insomnio y que fumas sin parar
Imagino esas charlas que en mi honor han de entablar
Y hasta sé lo que este viernes le has de hacer para cenar
Y es que tanto te conozco que, hasta sé, me has de extrañar

Y es que tanto te conozco
Que hasta podría jurar
Te mueres por regresar",M,original
T1_TRAIN_0044,"No mi amor
Si tan solo pudieras entender que siempre te quise bien
En serio, tonta
Qué necesidad tendía de mentirte
Perdóname

Eras lo único en mi vida
Capaz de hacerme vibrar en serio
Tenías que darme tiempo
Un poquito mas de tiempo nada más
Perdóname

No sabía o no estaba estaba acostumbrado que alguien que quisiera, me tuviera
Siemprе anduve solo, ¿sabés?
Y es fuertе descubrir así de golpe
Que hay alguien más en algún lugar
No muy lejos que no cierras sus ojos hasta que ya te dormiste
Por fin

Saber que alguien siente el mismo nudo en el estómago que vos
Porque no sabés nada del examen de mañana
Perdóname",NM,original
T1_TRAIN_0045,"flores vas a recibir de mí

¿Por qué voy a llorar cuando te vayas?
Si alguna vez tenía que terminar
Este cariño ardiente como el fuego
Si sé que el fuego se tiene que apagar",NM,original
T1_TRAIN_0046,"Another one
Something special
Listen

Otra madrugada que Manuel no va a dormir
Ya se ve la aurora, un día más sin percibir
Que hay personas crueles que celebran el sufrir
De otro ser humano, si ese morbo hace reír

Dicen que es afeminado, sobrenombres a diario
Contempla el suicidio por no ser aceptado
No tiene la culpa de ser amanerado
Se ha vuelto la burla del barrio y también del colegio
Lleno de complejos, repugnando su cuerpo
Queriendo ser hembra, pero todo lo opuesto

Es el único hijo de Sofía y Don Miguel
Ella es muy sensible, una mujer de sencillez
Siempre lo protege y lo acepta como es
En cambio Don Miguel es muy machista y anti-gay
Dice que ningún marica entra al Reino de Los Cielos
Escrito en la Biblia, derechito al infierno
Señala a Sofía por criarlo añoñado
Soñaba con un varoncito que fuera pelotero
Resulta que el chico quiere ser peluquero
Un poco humillante para un padre severo

Cuando la conciencia es muy bruta
Cuesta entender que todos somos sin igual
Viene un angelito en un vientre
Sin voto a elegir su preferencia sexual

Ay, ámalo, quiérelo
Acéptalo, consiéntelo
En fin, es un regalo de Dios
Protégelo, adóralo
¿Quiénes somos para a otro juzgar?

100% heterosexual
Nací así
¿Y tú?
I will not judge
Ay, ay, ay

Do not be a fool
This is not a gay record, this is a reality song
Ignorance is not taking us nowhere
Copy?
Aproximadamente más de 30% de gays
Se quitan la vida anual
Quizás 1% de ellos son mis fanáticos
De todos modos, a mí me importa
Keep your head up
Stop the hate",NM,original
T1_TRAIN_0047,"Todo empezó por el valle del centro
Año 2010 cuando todo comenzó
Tuve que tomar una grande decisión
Ir a chambear a la construcción
O vender esas oncitas dobleteando, sí, señor
Los benjamines empezaron a llegar
Al tiro, compa Chuy, no se me raja
Vamos a hacer el intercambio para delante
Cuando dos hombres armados
Nos tumbaron aquel jale
No hay pedo, aquí hay bastante

Pero aquí sigo chambeando
Los billetes me están dando
Bubba Kush estoy sembrando
Y las pacas estoy sacando
Carros nuevos manejando
Cada año estoy comprando
Un Mercedes 550
Ropa de marca bien puesta

Y pura Fuerza Regida
Otro pedo
Uah

Un accidente que cambió a mi vida
Perdí a mi hija aquel pinche día
Y aprendí a superarme esa herida
Caminando hacia delante con la frente en alto
Bien pilas con todo este desmadre
Por mi lado, siempre cargo mi fusca
Bien armado para que se pongan trucha
Me protejo porque solo yo las puedo
No ocupo rezarle a nadie
Ando al tiro sin aquel rollo, mi gente ya lo sabe

Un saludo al señor Ramón
Es mi padre y lo estimo
Los negocios familiares
Me los dejó a mi alcance
Por la sur primera me han de ver
Fumando de la verde
Un blunt de Jolly Rancher galletas
Montado en mi camioneta",NM,original
T1_TRAIN_0048,"Los de la Nazza
¿Y el club está ready?
Shh!
Eh-ey
¿Everybody están ready?

Cae la noche y la cosa se pone buena
Bajo la fila y hay mujeres solteras Tú lo sabes
Entro a la disco y ya la barra estaba llena
Por lo que veo ya me pinta bien la escena Mano arriba, come on!
Y al DJ, que ponga la música que activa la gente Ma-ma, mano arriba, come on!
Y al DJ, que ponga la música que quiere la gente

Esto se hizo para romper la discoteca
Mujeres solteras, la disco está llena
DJ que suba la música, está buena oh-oh, tra-tra-tra
Esto se hizo para romper la discoteca DY, DY, DY
Me dicen oh, oh-oh Get ready!

Son unas fieras las solteras, sube el ritmo DJ
Le dicen las nenas picantes
Botella en mano, estamos claro ¿qué tú quieres DJ?
Esto sí es la movie de gangster
No hay nébula aunque tiren por celular
Montamos la rebula, por ahí quemando células
Mucha película pero de la verídica
Si tú mueves el bote, más, le llego a la península
¡Cambio!
Rumba que baja con todos el peso
En la barra al aire tirando los pesos, yeah
Marronazo, ¿qué?
Por ahí va el mazo, ¿qué?
Tírate un paso
Rompe la disco que yo pago el caso
¡Oh!

Mucho booty, mucha mini, mucho combo, mucha escolta
La noche es larga, la vida corta
Somos los duros, 'ta todos oscuro
Dime ¿quién nos soporta?
Vamo' a romper la disco, qué importa
D-DJ vamo' a darle lo que le hace falta
Hasta que la parta para ver si se comporta
De alcohol se harta y la valla salta
Llegamo' Memo, y nos vamo' al extremo
Nos les pegamo' y le' hablamo', nos la llevamo' y le' damo'
La dominamos y domamos, lo que nos pida le hacemos
A todita' las queremo', pero a ninguna la amamo'
Si ella me lo pide pide, dime, ¿qué me impide-pide?
Que le dé lo que me pide, que la coja y que la pille
Que en la disco la castigue hasta que ella pierda el control
Vas a sentir de mí la presión

El talento del bloque
Los De La Nazza
Farruko
A esto le tenemos el truco
Tú lo sabes
Yomo
Daddy
Nosotros hablamos poco pero hacemos mucho
Digo, somos mucho
Jaja
Farruko, el talento del bloque
Memo
Y-O-M-O
Musicólogo, Menes
La pauta real
Prestige",M,original
