song_id,song_title,artist_id,artist_name,lyrics,language,label,similaridad_porcentaje,estado
174924_bt,A Solas con un Ritmo (Kase.O),58,Violadores del Verso,"Título rap: A Solas con un Ritmo Kase.O, artista: Violadores del Verso. Aparte del olor al alcohol y algunos babeos ocasionales... A veces dices cosas muy interesantes..., para tu música y escuchas la mía, no mi hijo, estoy mi día mirando a mis enemigos sin energía, oye, no hay nadie que me folle, ni la familia Boyer, folla, soy un destructor, hice mis cosas ayer, ¿no crees?, ah, la vida está llena de dolores, chica, no pretendo que te enamoras, solo me porto bien con la eden, y luego no extraño a las chicas que tocan a este joven..., ¿quién de ustedes gana para vivir una vida tan sana?, ¿quieres dar la vuelta bajo sábanas?, nada más, este mes voy a extrañarte, quiero sentir el calor de los Mcs, ey Noé, ¿yo estoy en tu Arca?, ¿o soy el animal que marca el rap más duro?, ¿nada más, soy el mejor mes?",es_ES,NM,67.86,aceptable
174926_bt,Doble V,58,Violadores del Verso,"Título: Doble V, artista: Violadores del Verso. Suena bien, suena bien, Violadores del Verso, Doble V, pasos arriba, del pecho cuelgan mis galones, corazones castigados por emociones pisan mis talones, de hacer buen rap presumido, ahora los niños en la calle hablan sólo números uno, sólo tengo técnica en la rima, cuando manejo el micrófono con miradas, duele cuando las chicas duermen, en cambio todo funciona porque pavos con mi movimiento rap, tu paciencia evapos, tal vez la ciencia encuentra algún significado en mis metáforas, hablo de reputaciones intactas, tal vez la física descifra una métrica más exacta, tipos afirman, que traigo en mi estilo los cánones del rap, pero sólo me quitan las bodas de protagonismo de infantas, ollas que gritan mi nombre son tantas, prohibir, lo que mis manos escriben, tengo el plan que persigue, pero no dejar que los niños miren, sólo vivo con las botas manchadas, porque también los poetas que cruzamos a pie, atmósfera sucia, rap como vagón tercero, no escribo f.",es_ES,NM,67.26,aceptable
174931_bt,El Rey de las Cantinas,58,Violadores del Verso,"Título: El Rey de las Cantinas, artista: Violadores del Verso. Me llaman el rey de las cantinas bolinga hasta el último de la noche que llevo, me llaman el rey de las cantinas vas como una cuba, sin sartenes bajo el brazo, con un litro que nací, cigüeña en el viaje borracho de París aquí, al Mago ni tú ni tú, éh! a mí ni mu, decir amén si tocas huevos al avestruz, para ver quién quiere lo que, son tontos que en modelos en lugar de dar a la obra se debe dar a la recreación, legañas limpias, levantar de la cama sólo pie izquierdo posar en el suelo mal día raro cosa rara infierno!, no atino no dar pie con bolo, planes de hoy, rutina diaria supongo, de vida simple, de tiempo a tiempo a otro incentivo a Borracheras, banquetes, sexo, conciertos me envenenarán, alcoholes y tabacos, tal vez no tengo que leer la letra pequeña, caso tardío archivado, a quien no puedo ser Gran Mago o no ser Gran Mago, a quien no soy",es_ES,NM,81.86,aceptable
174943_bt,Sólo Quedar Consuelo,58,Violadores del Verso,"Título: Solo queda Consuelo, artista: Violadores del Verso. ¿Quieres terciopelo?, no tendrás terciopelo, pues, ahí voy, cansado ya de ser la buena persona Ah, convertido ahora Ah en el que no perdona Ah, el que aguanta y el que nunca se le suelta el paso, el que se queja y el que hace poner culos en pompa Ah, rap no puede adquirir en tiendas o en tómbolas, seguimos nuestro curso como en canales góndolas, la gran ropa tocha gorda como Gongora, no habrá Quevedos de lenguas burlonas en mi no, si se nota cuando suena mi flota, distinguido de otras bandas cochambrosa aquí muchas izquierdas, pueden tener lo que tienen, suficiente tamaño no dar, siempre he sombreado también en horas ni en broma, las pocas cosas jubiladas para lanzar ostias, cagar leches poner pies en polvo, quiero pulir a la que delante Ah, el Ebro soy la joya Ah, Zaragoza es la zona Ah, la que hace un buen que da rap a mi",es_ES,NM,70.53,aceptable
174957_bt,Ballantains (Token International Remix),58,Violadores del Verso,"Te vi, te vi, te vi, te vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, no, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo hice, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo soy, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo vi, lo que soy, lo soy, lo hice, lo vi, lo que soy,",es_ES,M,9.85,aceptable
174958_bt,No Paséis por Alto a los Genios,58,Violadores del Verso,"título: no tener ninguna ventaja sobre los Genios, artista: Violadores del Verso. No pasar por alto los genios, que sólo hablan los científicos, el mundo ignora sobre la tecnología, mientras que mi frase permanece, no pasar por alto los genios, que sólo hablan los científicos, el mundo ignora sobre la genética, mientras que mi frase permanece, incluso el rico viaje en limusina, opinión lírica, en el micrófono se inclina, cada genio que ofrece, exige lo que merece, expaña extremice, que nadie continúa en esa mentalidad, mientras haya un genio habrá complejos de inferioridad, mientras un dictador merece monumento, mientras que sólo los libros y mi álbum son tu peor juguete, agregan, las niñas que se apresuran, para saber cómo los genios tiran, historias manchadas por glorias, que no se pierden las noches de chicas de chin-chin en sus recuerdos, caminan elegante Varón Dandy, sólo ponen sus barrios en un mapamundi, no se fijaron objetivos, siempre se decidieron a proporcionar sin motivos, consejos de sabiduría, que no pierden a las chicas de un beso de eth",es_ES,M,79.14,aceptable
179125_bt,Solo Importa el Rap,323,Xhelazz,"Título: Sólo la capital importa Rap, artista: Xhelazz. Y cuando se trata de esto, alguien dice que no sé qué, sólo el rap, no sé lo que es el trabajo o qué?, no sé lo que es o qué es?, no sé lo que es, no sé lo que es, no sé lo que es, no sé lo que es, no sé lo que es, no sé lo que es un trabajo, lo que es un trabajo, lo que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que es un trabajo, que un trabajo, que es un trabajo, que es un trabajo,",es_ES,M,36.01,aceptable
179160_bt,Para Ser un Rapper,869,Sho-Hai,"Título: Para ser un Rapper, artista: Sho-Hai. Aha–Copon de Dios– no–, no hay necesidad de caminar raro, ni ser el más malo, ni fumar ni beber pieza como yo, no hay necesidad de llamar putas todos los tots? Buff ese rapero!, y usted toma más cuidado de sus videos que usted hace de este buen arte, usted tiene manager y todo? pro mierda, pensar antes del pelo antes de tocar y dormir en la acera, para hacer el rap que tiene que saber de donde viene? Todo lo que no se informa es porque usted no quiere, coño, discutir del abuelo no fingido, ni broma, mira lo viejo que es el viento y todavía sopla, mi lema es darme buen rap, desde donde está, hablando de lo que es menos pertrea , todo lo que no se informa es porque usted no quiere, coño, hablar del abuelo ni siquiera la música!",es_LATAM,NM,74.88,aceptable
179173_bt,La Cúpula,869,Sho-Hai,"Título: La Cúpula, artista: Sho-Hai. ¿Así es como, no puedes cambiarnos, estamos en el rap de la vida, así es como, no puedes negarlo, estamos en el rap de la vida, ya estamos en el rap de la vida, vamos a tomar mi estilo animal, miramos qué nivel hemos tomado, decimos lo que dicen, chico, no es normal y se lo debo a cualquiera, tío, lo he tenido que trabajar, ahora que estoy aquí arriba, entenderás que no quiero ir abajo, si de repente un chill blow por tu columna vertebral, es el efecto del rap perfecto, que es el ejemplo que le da a Sho-Hai, deshacerse del vino y el vodka, deshacerse del buen champán para romperlo, que no voy a celebrar, que voy a acelerar mi actividad cerebral, mi actividad verbal, ey, estás MC Ja, ja, allí, ja, ja, ja, allí , ja, allí , allí , ja, ja, ahí , ahí , ja, ahí , ahí , allí , allí , ja, allí , ahí",es_ES,NM,67.34,aceptable
191369_bt,Bésame mucho,199,C. Tangana,"Título: Bésame mucho, artista: C. Tangana. Bésame, bésame, estoy de vuelta Ah, eh, estoy de vuelta, ah, de vuelta, hmm, bésame mucho; digo el trabajo, nadie en la puerta, eco en el pasillo y la cama desierta Hmm, siempre invierno cuando no beso Ah, giro los discos, detengo la rueda, estoy muriendo otro dólar Ah, otro día Ah, manera de saltar, madre naturaleza', Kant muerto, murió los profetas, mi fe ciega: dos en dos y cierras Wah!, y yo en el uno, en la medida Ah, ah, ah, como un Buda, con cuatro nobles mentiras en duda, o como Collins en la cara oscura de la Luna:, un héroe para nadie, puta, oh, sí, no sé..., quiero decir, mierda es, pero... música? Eso es personal Bésame, bebé, dame lo que pido, cada arruga en este cielo",es_ES,M,67.83,aceptable
196648_bt,Si Te Vas,202,Shakira,"Si te vas, artista: Shakira. Dime lo que harás después de abrir su cuerpo, cuando mueras tu curiosidad traviesa, cuando memorices todas tus espaldas, y decida de nuevo volver, ya no estaré aquí en el mismo lugar, si no tienes más que un par de dedos delanteros, y descubres que no te lavas bien, y tú, y tú, y tú, y tú, y tú, y tú, y tú, y tú, y tú, y tú, y tú, y tú, te vas, y tú, y tú, y yo, y tú, y tú, y tú, te vas, y tú, y tú, si te vas, si te vas, si te vas, si te vas, no tienes que ir, y tú, y tú, y tú, y tú, y tú, y tú, te vas, y tú, y te vas, y tú, y tú, y tú, si te vas, si te vas, si te vas, si te vas, si no te vas, si te vas, si te vas, si te vas, y tú, si te vas, si no te vas,",es_LATAM,M,65.65,aceptable
196930_bt,La Tortura,202,Shakira,"Título: La Tortura, artista: Shakira. Ay payita mía, guarda tu poesía, guarda tu alegría por ti, y escucha, no pido que todos los días estén soleados, no pido que todos los viernes estén de fiesta, y no te pido que vuelvas a pedir perdón, si lloras con los ojos secos y hablas de ello, oh, amor, me duele tanto que me duele tanto, que te vas sin decir dónde, oh, amor, fue tortura para perderte, sé que no he sido un santo, pero sé que puedo arreglarlo, amor, no sólo pan para vivir hombre, y no sólo vivir excusas me, sólo errores para aprender, y hoy sé que es tu corazón, mejor guardar todo eso, a otro perro con ese hueso y nos despedimos, que esto es una vez, me duele, me duele más, es una vez, no te lo puedo pedir, te lo puedo pedir, no te lo puedo pedir, no te lo puedo pedir, no te lo puedo pedir, no puedo pedir",es_ES,NM,74.71,aceptable
204632_bt,Pero Me Acuerdo de Ti,896,Christina Aguilera,"Pero yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, pero yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, yo recuerdo, pero recuerdo, yo recuerdo, pero recuerdo, yo recuerdo, pero recuerdo, yo recuerdo, pero recuerdo, yo recuerdo, pero recuerdo, yo recuerdo, pero recuerdo, yo recuerdo, pero recuerdo, yo recuerdo, pero recuerdo, pero recuerdo, pero recuerdo, pero recuerdo, yo recuerdo, pero recuerdo, pero recuerdo, pero recuerdo, recuerdo recuerdo recuerdo recuerdo, recuerdo, recuerdo, recuerdo recuerdo recuerdo recuerdo, recuerdo, recuerdo, recuerdo, pero recuerdo, recuerdo, recuerdo, recuerdo, recuerdo, recuerdo,",es_LATAM,NM,7.29,aceptable
205770_bt,Lloro por Ti,813,Enrique Iglesias,"título: Lloro por ti, artista: Enrique Iglesias. Lloro por ti, lloro por ti, lloro por ti. Te busco en el infinito, y en los pasos de tus labios, en uno de tus cigarrillos, esperando que te agotes, y me has echado al olvido, y la suerte se me escapa de mí en un suspiro. Y tú sales de mis manos, y la vida se rompe en mil pedazos, y lloro por ti, lloro por ti, sueño que el nuestro tiene algún remedio, lloro por ti, no hay manera de olvidar tus besos, lloro por ti, porque sigo pensando por ti, lloro por ti, lloro por ti, con la luna reflejada en tu mirada, me perdí en un laberinto, estuve cautivo de tu amor, tu prisionero, y has llenado el vacío, un rincón donde tu boca era mi alivio. Y no encuentro ninguna salida, oh, ni la manera de curar estas heridas, y yo.",es_LATAM,NM,92.71,roto
207057_bt,Dímelo (I Need To Know),607,Marc Anthony,"Título: Dime que necesito saber, artista: Marc Anthony. et tickets tan bajos como $79. La gente está diciendo allí, que te gustaría acercarte a mí, si supieras que quiero amarte, que quiero llevarte al cielo. No me dejes solo con mi corazón, que estás loco con esta pasión, si me quieres, bebé, dime, porque por tu amor me estoy muriendo, oh dime, ven a decirme, porque por tu amor me estoy muriendo, oh dime, ven a decirme, porque por tu amor me estoy muriendo, oh dime, ven a decirme, porque por tu amor me estoy muriendo, soy. Si pudiera acariciar tu piel, tu cuerpo entero quiero saber, esta pasión no me dejará dormir, este deseo no me dejará vivir.",es_LATAM,NM,73.4,aceptable
211822_bt,Propuesta Indecente,218,Romeo Santos,"Título: Propuesta indecente, artista: Romeo Santos. Hola, me llaman Romeo, es un placer saberlo. Qué bien te ves, avanzas, no me importa quién sea, dime, si alguna vez ha hecho algo travieso. Una aventura es más divertida si huele peligro. Si te invito a una bebida y te acerco a la boca, si te robo un beso, para ver, ¿te enfadarás conmigo?, ¿qué dirías si esta noche te seducira en mi coche?, que te empañas las gafas y la regla es que disfrutas, si te falto el respeto y luego culpo a tu alcohol, si te levanto la falda, ¿me darías el derecho de medir tu sensez?, pon tu cuerpo en juego, ¿crees que esta propuesta es indecente?",es_LATAM,M,47.44,aceptable
211993_bt,Nada,1214,Zoé,"Título: Nada, artista: Zoé. Transfusión, magia pura para el corazón, rímel de miel, corregir tristeza, tatuaje mental, marcar la imaginación, beber luz, hacer feliz la vida, la televisión, borrarse de la transmisión, revólver sexual, para la ruleta rusa, y no sé qué dirás, pero no hay mucho en qué pensar, la oscuridad me acecha, incrédula, nada que pueda perder, cualquier cosa que te pueda ayudar, algo que te curará, algo que no pueda ser perdido, nada que te pueda aliviar, algo que te ayude, algo que me cure, algo que me cure, pura magia para el corazón, miel rimel, corregir la tristeza, televisión, borrarte de la transmisión, revólver sexual, para la ruleta rusa, y no sé lo que dirás, pero no hay nada que pueda pensar, la oscuridad me cure, nada que me pueda perder, nada que pueda, nada que no pueda, nada que me pueda perder, nada que no pueda, nada que pueda, nada que me pueda, nada que no pueda, nada que me pueda curar, nada que no pueda, nada que no pueda, nada que me pueda, nada que",es_LATAM,NM,93.74,roto
